Name|Brand|MPN/EAN/ISBN|URL|ImageURL|Price|Shipping Cost|Delivery|Description|Category|Vendor Code|Money
TOMMY BAHAMA de Tommy Bahama|Tommy Bahama|135199|http://www.parfumreduc.com/product_info.php?products_id=276857|http://www.parfumwholesale.com/images/photos/135199.jpg|27.24|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Soin pour le visage SPF 15 120 ml|Beauté > Soin du corps > Bains et Douches|135199|EUR
JESSICA MC CLINTOCK de Jessica McClintock|Jessica McClintock|126212|http://www.parfumreduc.com/product_info.php?products_id=276942|http://www.parfumwholesale.com/images/photos/126212.jpg|37.21|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Cr�me pour le corps 205 ml|Beauté > Soin du corps > Bains et Douches|126212|EUR
XIA XIANG de Revlon|Revlon|200179|http://www.parfumreduc.com/product_info.php?products_id=276951|http://www.parfumwholesale.com/images/photos/200179.jpg|26.17|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion pour le corps 120 ml|Beauté > Soin du corps > Bains et Douches|200179|EUR
OLD SPICE de Shulton|Shulton|168013|http://www.parfumreduc.com/product_info.php?products_id=277032|http://www.parfumwholesale.com/images/photos/168013.jpg|25.09|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion Apr�s-Rasage 125 ml (NEW PACKAGING)|Beauté > Soin du corps > Bains et Douches|168013|EUR
PAUL MITCHELL de Paul Mitchell|Paul Mitchell|212366|http://www.parfumreduc.com/product_info.php?products_id=283913|http://www.parfumwholesale.com/images/photos/212366.jpg|32.09|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|TEA TREE LAVENDER MINT MOISTURIZING Shampoing 300 ml|Beauté > Soin des cheveux > Shampooings et Après-shampooings|212366|EUR
BETSEY JOHNSON de Betsey Johnson|Betsey Johnson|148461|http://www.parfumreduc.com/product_info.php?products_id=277314|http://www.parfumwholesale.com/images/photos/148461.jpg|30.48|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion pour le corps 200 ml|Beauté > Soin du corps > Bains et Douches|148461|EUR
BURBERRY LONDON de Burberry|Burberry|201499|http://www.parfumreduc.com/product_info.php?products_id=277320|http://www.parfumwholesale.com/images/photos/201499.jpg|21.05|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion Apr�s-Rasage EMULSION 50 ml (Nouveaut�)|Beauté > Soin du corps > Bains et Douches|201499|EUR
HEAVEN SENT de Dana|Dana|134748|http://www.parfumreduc.com/product_info.php?products_id=277340|http://www.parfumwholesale.com/images/photos/134748.jpg|19.97|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|BATH Poudre 50 ml|Beauté > Soin du corps > Bains et Douches|134748|EUR
WEEKEND de Burberry|Burberry|201500|http://www.parfumreduc.com/product_info.php?products_id=277383|http://www.parfumwholesale.com/images/photos/201500.jpg|21.59|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Baume apr�s-Rasage 50 ml|Beauté > Soin du corps > Bains et Douches|201500|EUR
JUICY COUTURE de Juicy Couture|Juicy Couture|147005|http://www.parfumreduc.com/product_info.php?products_id=277419|http://www.parfumwholesale.com/images/photos/147005.jpg|46.64|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|BODY SORBET 255 ml|Beauté > Soin du corps > Bains et Douches|147005|EUR
JUICY COUTURE de Juicy Couture|Juicy Couture|147004|http://www.parfumreduc.com/product_info.php?products_id=277420|http://www.parfumwholesale.com/images/photos/147004.jpg|48.79|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Gel douche 255 ml|Beauté > Soin du corps > Bains et Douches|147004|EUR
BOOSTER de Lacoste|Lacoste|128571|http://www.parfumreduc.com/product_info.php?products_id=277512|http://www.parfumwholesale.com/images/photos/128571.jpg|27.24|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Gel douche 200 ml|Beauté > Soin du corps > Bains et Douches|128571|EUR
PREMIER JOUR de Nina Ricci|Nina Ricci|117871|http://www.parfumreduc.com/product_info.php?products_id=277523|http://www.parfumwholesale.com/images/photos/117871.jpg|30.48|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion pour le corps 200 ml|Beauté > Soin du corps > Bains et Douches|117871|EUR
SO DE LA RENTA de Oscar de la Renta|Oscar de la Renta|115524|http://www.parfumreduc.com/product_info.php?products_id=277525|http://www.parfumwholesale.com/images/photos/115524.jpg|28.32|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Gel douche 200 ml|Beauté > Soin du corps > Bains et Douches|115524|EUR
ROYAL COPENHAGEN de Royal Copenhagen|Royal Copenhagen|119667|http://www.parfumreduc.com/product_info.php?products_id=277696|http://www.parfumwholesale.com/images/photos/119667.jpg|22.4|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|D�odorant Stick 75 ml|Beauté > Soin du corps > Bains et Douches|119667|EUR
AZZARO VISIT de Azzaro|Azzaro|201552|http://www.parfumreduc.com/product_info.php?products_id=277731|http://www.parfumwholesale.com/images/photos/201552.jpg|20.24|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Baume apr�s-Rasage 75 ml|Beauté > Soin du corps > Bains et Douches|201552|EUR
BURBERRY SPORT de Burberry|Burberry|201774|http://www.parfumreduc.com/product_info.php?products_id=277802|http://www.parfumwholesale.com/images/photos/201774.jpg|28.32|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|D�odorant Stick Sans Alcool 75 ml|Beauté > Soin du corps > Bains et Douches|201774|EUR
DRAKKAR NOIR de Guy Laroche|Guy Laroche|119688|http://www.parfumreduc.com/product_info.php?products_id=277813|http://www.parfumwholesale.com/images/photos/119688.jpg|28.32|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|D�odorant Stick Sans Alcool 75 ml|Beauté > Soin du corps > Bains et Douches|119688|EUR
IZOD de Phillips Van Heusen|Phillips Van Heusen|201700|http://www.parfumreduc.com/product_info.php?products_id=277975|http://www.parfumwholesale.com/images/photos/201700.jpg|29.4|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion Apr�s-Rasage 100 ml|Beauté > Soin du corps > Bains et Douches|201700|EUR
JIVAGO 24K de Jivago|Jivago|202693|http://www.parfumreduc.com/product_info.php?products_id=277977|http://www.parfumwholesale.com/images/photos/202693.jpg|30.48|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Cr�me pour le corps 125 ml|Beauté > Soin du corps > Bains et Douches|202693|EUR
JIVAGO 24K de Jivago|Jivago|123346|http://www.parfumreduc.com/product_info.php?products_id=277978|http://www.parfumwholesale.com/images/photos/123346.jpg|27.24|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion pour le corps 125 ml|Beauté > Soin du corps > Bains et Douches|123346|EUR
JIVAGO 24K de Jivago|Jivago|202692|http://www.parfumreduc.com/product_info.php?products_id=277980|http://www.parfumwholesale.com/images/photos/202692.jpg|25.09|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Gel douche 125 ml|Beauté > Soin du corps > Bains et Douches|202692|EUR
TOUCH de Fred Hayman|Fred Hayman|118367|http://www.parfumreduc.com/product_info.php?products_id=278023|http://www.parfumwholesale.com/images/photos/118367.jpg|25.63|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion pour le corps 200 ml|Beauté > Soin du corps > Bains et Douches|118367|EUR
BURBERRY de Burberry|Burberry|127219|http://www.parfumreduc.com/product_info.php?products_id=278052|http://www.parfumwholesale.com/images/photos/127219.jpg|40.17|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion Apr�s-Rasage 95 ml|Beauté > Soin du corps > Bains et Douches|127219|EUR
CURVE de Liz Claiborne|Liz Claiborne|202683|http://www.parfumreduc.com/product_info.php?products_id=278113|http://www.parfumwholesale.com/images/photos/202683.jpg|20.78|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Poudre pour le corps 50 ml|Beauté > Soin du corps > Bains et Douches|202683|EUR
BVLGARI AQUA MARINE de Bvlgari|Bvlgari|166383|http://www.parfumreduc.com/product_info.php?products_id=278442|http://www.parfumwholesale.com/images/photos/166383.jpg|37.21|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|SHAMPOO AND Gel douche 200 ml|Beauté > Soin du corps > Bains et Douches|166383|EUR
PINK SUGAR de Aquolina|Aquolina|200391|http://www.parfumreduc.com/product_info.php?products_id=278507|http://www.parfumwholesale.com/images/photos/200391.jpg|19.7|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Mousse pour le corps 50 ml|Beauté > Soin du corps > Bains et Douches|200391|EUR
THIERRY MUGLER WOMANITY de Thierry Mugler|Thierry Mugler|202156|http://www.parfumreduc.com/product_info.php?products_id=278576|http://www.parfumwholesale.com/images/photos/202156.jpg|31.55|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Gel douche 200 ml|Beauté > Soin du corps > Bains et Douches|202156|EUR
LACOSTE POUR HOMME de Lacoste|Lacoste|202831|http://www.parfumreduc.com/product_info.php?products_id=278650|http://www.parfumwholesale.com/images/photos/202831.jpg|19.97|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|SHAVING SMOOTHER 45 ml|Beauté > Soin du corps > Bains et Douches|202831|EUR
212 de Carolina Herrera|Carolina Herrera|179745|http://www.parfumreduc.com/product_info.php?products_id=278714|http://www.parfumwholesale.com/images/photos/179745.jpg|43.4|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion pour le corps 200 ml|Beauté > Soin du corps > Bains et Douches|179745|EUR
VALENTINO V de Valentino|Valentino|168521|http://www.parfumreduc.com/product_info.php?products_id=278795|http://www.parfumwholesale.com/images/photos/168521.jpg|19.7|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Gel douche 45 ml|Beauté > Soin du corps > Bains et Douches|168521|EUR
VERSACE SIGNATURE de Gianni Versace|Gianni Versace|174763|http://www.parfumreduc.com/product_info.php?products_id=278796|http://www.parfumwholesale.com/images/photos/174763.jpg|41.25|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion pour le corps 200 ml|Beauté > Soin du corps > Bains et Douches|174763|EUR
SO DE LA RENTA de Oscar de la Renta|Oscar de la Renta|158215|http://www.parfumreduc.com/product_info.php?products_id=279060|http://www.parfumwholesale.com/images/photos/158215.jpg|18.9|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Gel douche 50 ml|Beauté > Soin du corps > Bains et Douches|158215|EUR
WHITE CHANTILLY de Dana|Dana|145823|http://www.parfumreduc.com/product_info.php?products_id=279066|http://www.parfumwholesale.com/images/photos/145823.jpg|21.32|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Vaporisateur pour le corps 75 ml|Beauté > Soin du corps > Bains et Douches|145823|EUR
HAPPY de Clinique|Clinique|203109|http://www.parfumreduc.com/product_info.php?products_id=279085|http://www.parfumwholesale.com/images/photos/203109.jpg|24.01|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Cr�me pour le corps 75 ml|Beauté > Soin du corps > Bains et Douches|203109|EUR
CANOE de Dana|Dana|124843|http://www.parfumreduc.com/product_info.php?products_id=280447|http://www.parfumwholesale.com/images/photos/124843.jpg|29.4|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion Apr�s-Rasage 120 ml|Beauté > Soin du corps > Bains et Douches|124843|EUR
CHANTILLY de Dana|Dana|204226|http://www.parfumreduc.com/product_info.php?products_id=279400|http://www.parfumwholesale.com/images/photos/204226.jpg|18.36|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|BATH & Gel douche 90 ml|Beauté > Soin du corps > Bains et Douches|204226|EUR
MINOTAURE de Paloma Picasso|Paloma Picasso|141232|http://www.parfumreduc.com/product_info.php?products_id=279404|http://www.parfumwholesale.com/images/photos/141232.jpg|19.16|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Gel douche Shampoing 50 ml|Beauté > Soin du corps > Bains et Douches|141232|EUR
SAFARI de Ralph Lauren|Ralph Lauren|204227|http://www.parfumreduc.com/product_info.php?products_id=279406|http://www.parfumwholesale.com/images/photos/204227.jpg|19.16|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Gel douche 50 ml|Beauté > Soin du corps > Bains et Douches|204227|EUR
KATE MOSS de Kate Moss|Kate Moss|167537|http://www.parfumreduc.com/product_info.php?products_id=279454|http://www.parfumwholesale.com/images/photos/167537.jpg|23.2|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion pour le corps 150 ml|Beauté > Soin du corps > Bains et Douches|167537|EUR
BAIN DE TERRE de Bain de Terre|Bain de Terre|152848|http://www.parfumreduc.com/product_info.php?products_id=279469|http://www.parfumwholesale.com/images/photos/152848.jpg|30.48|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|GREEN MEADOW BALANCING Shampoing 1000 ml|Beauté > Soin des cheveux > Shampooings et Après-shampooings|152848|EUR
FRENCH VANILLA de Dana|Dana|127578|http://www.parfumreduc.com/product_info.php?products_id=279505|http://www.parfumwholesale.com/images/photos/127578.jpg|20.24|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|CANDLE 3x3 INCH|Beauté > Soin du corps > Bains et Douches|127578|EUR
FRENCH VANILLA de Dana|Dana|204362|http://www.parfumreduc.com/product_info.php?products_id=279506|http://www.parfumwholesale.com/images/photos/204362.jpg|20.24|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|POPOURRI BAG 155 ml|Beauté > Soin du corps > Bains et Douches|204362|EUR
HORIZON de Guy Laroche|Guy Laroche|127258|http://www.parfumreduc.com/product_info.php?products_id=279510|http://www.parfumwholesale.com/images/photos/127258.jpg|25.36|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Baume apr�s-Rasage 100 ml|Beauté > Soin du corps > Bains et Douches|127258|EUR
MINOTAURE de Paloma Picasso|Paloma Picasso|157527|http://www.parfumreduc.com/product_info.php?products_id=279519|http://www.parfumwholesale.com/images/photos/157527.jpg|20.78|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Baume apr�s-Rasage 75 ml|Beauté > Soin du corps > Bains et Douches|157527|EUR
TABU de Dana|Dana|128974|http://www.parfumreduc.com/product_info.php?products_id=279526|http://www.parfumwholesale.com/images/photos/128974.jpg|21.86|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Vaporisateur pour le corps 75 ml|Beauté > Soin du corps > Bains et Douches|128974|EUR
MINOTAURE de Paloma Picasso|Paloma Picasso|203728|http://www.parfumreduc.com/product_info.php?products_id=279544|http://www.parfumwholesale.com/images/photos/203728.jpg|24.01|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Savon 155 ml WITH A CASE|Beauté > Soin du corps > Bains et Douches|203728|EUR
CURVE VINTAGE SOUL de Liz Claiborne|Liz Claiborne|154582|http://www.parfumreduc.com/product_info.php?products_id=279809|http://www.parfumwholesale.com/images/photos/154582.jpg|20.78|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Brumisateur pour le corps 125 ml|Beauté > Soin du corps > Bains et Douches|154582|EUR
HALSTON 1-12 de Halston|Halston|124840|http://www.parfumreduc.com/product_info.php?products_id=279823|http://www.parfumwholesale.com/images/photos/124840.jpg|25.09|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion Apr�s-Rasage 125 ml|Beauté > Soin du corps > Bains et Douches|124840|EUR
JOVAN MUSK de Jovan|Jovan|137477|http://www.parfumreduc.com/product_info.php?products_id=279831|http://www.parfumwholesale.com/images/photos/137477.jpg|21.32|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Sans Alcool  D�odorant Stick 90 ml|Beauté > Soin du corps > Bains et Douches|137477|EUR
VANDERBILT de Gloria Vanderbilt|Gloria Vanderbilt|134751|http://www.parfumreduc.com/product_info.php?products_id=279870|http://www.parfumwholesale.com/images/photos/134751.jpg|21.05|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|LIGHT Vaporisateur pour le corps 75 ml|Beauté > Soin du corps > Bains et Douches|134751|EUR
GREEN TEA de Elizabeth Arden|Elizabeth Arden|139715|http://www.parfumreduc.com/product_info.php?products_id=279929|http://www.parfumwholesale.com/images/photos/139715.jpg|31.28|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion pour le corps 495 ml|Beauté > Soin du corps > Bains et Douches|139715|EUR
CURVE de Liz Claiborne|Liz Claiborne|116363|http://www.parfumreduc.com/product_info.php?products_id=280113|http://www.parfumwholesale.com/images/photos/116363.jpg|22.13|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Soin hydratant 125 ml|Beauté > Soin du corps > Bains et Douches|116363|EUR
BOUCHERON de Boucheron|Boucheron|138882|http://www.parfumreduc.com/product_info.php?products_id=280378|http://www.parfumwholesale.com/images/photos/138882.jpg|41.25|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion apr�s-rasage 75 ml|Beauté > Soin du corps > Bains et Douches|138882|EUR
B DE BOUCHERON de Boucheron|Boucheron|163827|http://www.parfumreduc.com/product_info.php?products_id=280674|http://www.parfumwholesale.com/images/photos/163827.jpg|57.41|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Cr�me pour le corps 200 ml|Beauté > Soin du corps > Bains et Douches|163827|EUR
RALPH ROCKS de Ralph Lauren|Ralph Lauren|206134|http://www.parfumreduc.com/product_info.php?products_id=280741|http://www.parfumwholesale.com/images/photos/206134.jpg|20.24|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Gel douche 50 ml|Beauté > Soin du corps > Bains et Douches|206134|EUR
ROYAL SECRET de Five Star Fragrance Co.|Five Star Fragrance Co.|134900|http://www.parfumreduc.com/product_info.php?products_id=280744|http://www.parfumwholesale.com/images/photos/134900.jpg|18.63|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Gel douche 95 ml|Beauté > Soin du corps > Bains et Douches|134900|EUR
TABAC ORIGINAL de Maurer & Wirtz|Maurer & Wirtz|119014|http://www.parfumreduc.com/product_info.php?products_id=280748|http://www.parfumwholesale.com/images/photos/119014.jpg|28.32|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|Lotion Apr�s-Rasage 100 ml|Beauté > Soin du corps > Bains et Douches|119014|EUR
TABAC ORIGINAL de Maurer & Wirtz|Maurer & Wirtz|205534|http://www.parfumreduc.com/product_info.php?products_id=280749|http://www.parfumwholesale.com/images/photos/205534.jpg|25.09|14 EUR|En stock; Livraison sous 8 à 12 jours ouvrables|BATH & Gel douche 200 ml|Beauté > Soin du corps > Bains et Douches|205534|EUR
